time,depth,Xpos,Ypos,Ca43,23Na/43Ca,25Mg/43Ca,43Ca/43Ca,55Mn/43Ca,88Sr/43Ca,138Ba/43Ca,,,,,,,,,,,,,,
s,mm, , ,cps,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,,,,,,,,,,,,,,
2781.49374,10.85289239,70668.89928,57672.53725,422680.6364,21.77934148,3.038274889,1000,0.018796235,2.298080004,0.007224948,,,,,,,,,,,,,,
2781.60288,10.8533249,70668.53559,57672.30314,488387.0486,20.34975608,2.708600822,1000,0.014964966,1.860699007,0.004143458,,,,,,,,,,,,,,
2781.71203,10.85375742,70668.17191,57672.06904,453767.5411,24.03889382,2.15731953,1000,0.019514253,2.162377556,0.002726579,,,,,,,,,,,,,,
2781.8211,10.85418994,70667.80822,57671.83493,427626.2803,29.88531279,2.362883128,1000,0.025099042,2.86044671,0.005463484,,,,,,,,,,,,,,
2781.93023,10.85462246,70667.44453,57671.60083,500044.6379,22.37432725,2.338338377,1000,0.015277909,1.364456094,0.003399083,,,,,,,,,,,,,,
2782.03939,10.85505498,70667.08085,57671.36672,327300.3605,33.11338163,2.873627446,1000,0.022089671,2.00401128,0.00526683,,,,,,,,,,,,,,
2782.14852,10.8554875,70666.71716,57671.13262,520886.9945,17.03386693,2.283731531,1000,0.0141362,2.459722959,0.003418355,,,,,,,,,,,,,,
2782.2576,10.85592002,70666.35347,57670.89852,483088.1444,18.47489495,2.064504596,1000,0.015814783,3.576366135,0.003901623,,,,,,,,,,,,,,
2782.3667,10.85635254,70665.98979,57670.66441,294375.9473,28.38409789,3.535042524,1000,0.022219854,3.293431693,0.005463812,,,,,,,,,,,,,,
2782.47569,10.85678505,70665.6261,57670.43031,302925.4011,35.67632721,4.541089898,1000,0.029431582,2.27549541,0.004392396,,,,,,,,,,,,,,
2782.58485,10.85721757,70665.26242,57670.1962,416675.2116,17.86129262,2.145492715,1000,0.017610181,3.447968084,0.00313618,,,,,,,,,,,,,,
2782.69399,10.85765009,70664.89873,57669.9621,577408.6394,19.87565178,1.806982119,1000,0.018103932,1.632364277,0.002322397,,,,,,,,,,,,,,
2782.80314,10.85808261,70664.53504,57669.72799,393360.033,28.46750069,2.940500336,1000,0.01949751,2.119776338,0.004086972,,,,,,,,,,,,,,
2782.91236,10.85851513,70664.17136,57669.49389,358387.2652,21.92775645,2.427898513,1000,0.023791251,2.364302515,0.003130542,,,,,,,,,,,,,,
2783.02151,10.85894765,70663.80767,57669.25979,482028.3636,41.05543158,3.331830679,1000,0.021633059,1.999865696,0.004270174,,,,,,,,,,,,,,
2783.13066,10.85938017,70663.44398,57669.02568,508876.1449,17.81193804,1.778130753,1000,0.017398657,1.605022924,0.003340028,,,,,,,,,,,,,,
2783.23981,10.85981269,70663.0803,57668.79158,360860.0872,31.07102234,2.877624803,1000,0.019955687,3.137502977,0.004263241,,,,,,,,,,,,,,
2783.34883,10.86024521,70662.71661,57668.55747,404311.1017,29.42210315,2.577092726,1000,0.021153479,2.352557874,0.004834567,,,,,,,,,,,,,,
2783.45796,10.86067772,70662.35293,57668.32337,329066.6619,31.28327138,3.622841226,1000,0.023900746,4.062877696,0.004535175,,,,,,,,,,,,,,
2783.5671,10.86111024,70661.98924,57668.08927,347082.9362,30.96920072,2.661620108,1000,0.027749823,3.566833449,0.0048328,,,,,,,,,,,,,,
2783.67626,10.86154276,70661.62555,57667.85516,430805.6228,22.4449933,2.023534277,1000,0.022606317,2.372563589,0.00426832,,,,,,,,,,,,,,
2783.78541,10.86197528,70661.26187,57667.62106,485560.9664,19.14587024,2.472926338,1000,0.019030875,1.824907261,0.005668653,,,,,,,,,,,,,,
2783.89459,10.8624078,70660.89818,57667.38695,352381.8404,35.47198252,2.810486139,1000,0.025842915,2.251735621,0.006631946,,,,,,,,,,,,,,
2784.00371,10.86284032,70660.53449,57667.15285,396539.3756,18.80746069,2.543718049,1000,0.026024859,1.478789904,0.005279599,,,,,,,,,,,,,,
2784.11287,10.86327284,70660.17081,57666.91874,446349.0752,19.84347483,2.61998922,1000,0.021075908,2.92019289,0.004482345,,,,,,,,,,,,,,
2784.222,10.86370536,70659.80712,57666.68464,501104.4187,16.52424736,1.658198658,1000,0.027200647,3.91456139,0.005354092,,,,,,,,,,,,,,
2784.33114,10.86413787,70659.44344,57666.45054,284347.7751,39.12292069,4.219753982,1000,0.042824288,3.863845405,0.006063974,,,,,,,,,,,,,,
2784.44033,10.86457039,70659.07975,57666.21643,497571.8159,15.29076695,2.323952736,1000,0.018404559,1.48776995,0.004322616,,,,,,,,,,,,,,
2784.54949,10.86500291,70658.71606,57665.98233,311403.6478,27.96103108,4.345883863,1000,0.042025317,2.784496684,0.004607055,,,,,,,,,,,,,,
2784.65862,10.86543543,70658.35238,57665.74822,500751.1585,19.73094757,2.342422568,1000,0.019500263,3.458983482,0.003509769,,,,,,,,,,,,,,
2784.76777,10.86586795,70657.98869,57665.51412,380289.4026,25.16534898,3.095230402,1000,0.03178664,2.421060397,0.00617498,,,,,,,,,,,,,,
2784.87676,10.86630047,70657.625,57665.28001,344963.3745,36.55369352,4.695390923,1000,0.027200095,2.657448485,0.004963176,,,,,,,,,,,,,,
2784.98591,10.86673299,70657.26132,57665.04591,299700.2492,37.27285165,3.058512941,1000,0.031131352,2.483319377,0.005327946,,,,,,,,,,,,,,
2785.09505,10.86716551,70656.89763,57664.81181,347436.1965,24.87103748,4.054304729,1000,0.027244647,3.081094175,0.006326754,,,,,,,,,,,,,,
2785.20419,10.86759802,70656.53395,57664.5777,383115.4849,23.98694208,2.299919518,1000,0.02780305,2.389738573,0.005223233,,,,,,,,,,,,,,
2785.31337,10.86803054,70656.17026,57664.3436,418794.7733,26.06438575,2.801432702,1000,0.025101553,2.186693813,0.004529019,,,,,,,,,,,,,,
2785.42259,10.86846306,70655.80657,57664.10949,337898.1689,29.82839184,3.615628883,1000,0.029894891,2.675518468,0.005889101,,,,,,,,,,,,,,
2785.53173,10.86889558,70655.44289,57663.87539,341430.7717,26.09583984,4.08777416,1000,0.035167453,2.431645584,0.005963655,,,,,,,,,,,,,,
2785.64091,10.8693281,70655.0792,57663.64129,368278.5531,27.55072436,3.171208239,1000,0.03012477,4.111443937,0.006093852,,,,,,,,,,,,,,
2785.74997,10.86976062,70654.71551,57663.40718,454120.8014,24.34650922,2.273721391,1000,0.02545703,1.890961508,0.005857746,,,,,,,,,,,,,,
2785.85916,10.87019314,70654.35183,57663.17308,464718.6098,33.77780438,2.822827462,1000,0.019885418,1.937121398,0.003807119,,,,,,,,,,,,,,
2785.96831,10.87062566,70653.98814,57662.93897,493332.6926,19.57525249,2.242726629,1000,0.023879093,2.198084673,0.00468809,,,,,,,,,,,,,,
2786.07752,10.87105817,70653.62446,57662.70487,323061.2371,28.8992233,3.106085295,1000,0.037085019,4.402055436,0.005049478,,,,,,,,,,,,,,
2786.18667,10.87149069,70653.26077,57662.47076,442816.4724,30.8960328,2.461305899,1000,0.023239337,2.246915815,0.003525455,,,,,,,,,,,,,,
2786.29582,10.87192321,70652.89708,57662.23666,342490.5526,26.33491154,3.534647733,1000,0.032074097,2.435133394,0.005235584,,,,,,,,,,,,,,
